ID,ACSTOTPOP,DEMOGIDX_2,DEMOGIDX_5,P_PM25,P_D2_PM25,P_D5_PM25,P_OZONE,P_D2_OZONE,P_D5_OZONE,P_DSLPM,P_D2_DSLPM,P_D5_DSLPM,P_CANCER,P_D2_CANCER,P_D5_CANCER,P_RESP,P_D2_RESP,P_D5_RESP,P_RSEIAIR,P_D2_RSEIAIR,P_D5_RSEIAIR,P_PTRAF,P_D2_PTRAF,P_D5_PTRAF,P_LDPNT,P_D2_LDPNT,P_D5_LDPNT,P_PNPL,P_D2_PNPL,P_D5_PNPL,P_PRMP,P_D2_PRMP,P_D5_PRMP,P_PTSDF,P_D2_PTSDF,P_D5_PTSDF,P_UST,P_D2_UST,P_D5_UST,P_PWDIS,P_D2_PWDIS,P_D5_PWDIS
24005452300,2764,0.356005788712011,0.159130520700479,75,72,82,97,84,92,76,68,83,17,55,81,50,66,84,90,81,89,72,67,82,95,81,89,99,78,92,85,76,86,90,77,89,76,69,83,98,88,96
24005452400,3540,0.196751412429378,0.126472854723821,61,45,70,99,61,87,79,51,77,17,34,68,50,55,75,91,59,84,59,41,66,68,53,72,98,59,86,81,53,79,69,46,73,48,37,57,99,64,92
24005452500,4072,0.352897838899803,0.161923091606514,59,64,76,99,84,93,81,70,86,99,99,99,50,66,85,92,82,90,38,45,59,91,79,89,98,77,93,76,71,84,59,60,77,78,69,85,99,88,96
24005490100,4033,0.087899826431936,0.046008091797178,59,26,33,67,26,35,46,24,28,17,19,20,6,10,7,59,21,30,55,24,30,66,27,35,44,19,25,44,19,24,30,16,18,0,0,0,36,13,17
24005490200,3166,0.216045483259633,0.114275557435009,63,50,67,66,48,69,73,52,71,17,37,62,6,27,38,59,46,63,96,58,81,91,66,78,39,36,48,43,37,50,42,36,50,74,51,70,22,18,25
24005490302,4316,0.213936463342158,0.044571101599441,67,52,37,69,50,34,59,45,33,17,36,19,6,27,7,61,47,30,87,55,42,62,53,32,47,40,26,51,42,27,48,38,26,65,47,35,14,13,7
24005490303,3612,0.405413043598432,0.158875055378718,65,71,79,67,74,82,74,72,82,17,60,80,6,40,45,60,70,77,94,81,90,52,68,70,40,54,60,46,58,66,53,61,72,70,70,80,16,24,25
24005490304,4199,0.371636103834246,0.094750097874389,65,69,62,67,71,62,74,68,64,17,56,51,6,38,31,61,68,57,98,79,75,37,54,40,43,53,45,49,57,48,52,58,51,98,80,74,23,32,21
24005490400,1915,0.078050099245168,0.064487391272401,70,27,52,66,23,47,45,22,36,17,18,30,6,8,14,60,20,40,73,25,49,75,27,49,37,15,29,47,18,35,50,20,37,44,20,34,24,8,16
24005490500,3589,0.096907796972230,0.052929658785227,70,30,45,68,28,40,46,24,31,17,20,22,6,11,9,62,25,35,41,22,26,74,32,43,43,21,28,52,23,32,63,27,38,38,21,26,27,11,14
24005490601,2237,0.058784085829236,0.033693222019506,78,24,32,71,19,29,44,18,20,17,0,18,6,7,0,66,17,25,41,15,17,99,27,38,52,15,22,65,19,26,75,22,31,56,19,24,34,9,12
24005490602,3029,0.112083195774183,0.059145582380403,74,35,50,72,32,47,43,25,32,17,22,25,6,13,11,65,30,40,54,26,37,89,43,52,51,27,36,63,31,40,77,34,48,73,34,45,31,14,18
24005490603,2532,0.149849757498918,0.071387978428291,75,43,57,70,39,52,41,28,36,17,27,35,6,19,18,64,38,48,52,31,41,79,50,54,50,33,41,62,37,47,77,41,55,78,42,54,26,16,19
24005490605,5155,0.684730200253274,0.314087048677569,72,87,97,69,91,97,44,72,88,17,92,98,6,49,50,63,89,96,70,89,97,18,51,55,46,74,90,55,82,93,80,93,98,57,82,94,11,28,33
24005490701,1635,0.140727195084993,0.080125070215306,66,38,57,67,36,55,69,37,56,17,26,41,6,17,23,60,34,50,38,25,35,69,42,54,41,28,38,48,30,41,55,32,47,0,0,0,12,7,10
24005490703,3225,0.208263276999374,0.050721948030010,68,51,43,68,48,38,62,45,38,17,36,21,6,26,8,61,46,33,80,52,43,66,54,38,44,38,27,51,41,30,67,47,39,88,55,46,13,11,7
24005490800,3228,0.226301115241636,0.115727142796227,72,56,72,71,53,73,50,41,57,17,38,63,50,57,72,65,51,68,71,51,69,84,65,76,50,44,57,61,49,65,80,56,75,60,47,63,34,29,39
24005490900,4281,0.312497668298438,0.148829791403576,69,65,78,70,66,82,59,56,73,17,50,76,6,35,44,63,63,76,92,71,88,58,63,72,48,51,64,55,56,71,64,59,77,92,71,87,27,31,39
24005491000,2440,0.081806587709743,0.052649383334701,75,29,47,74,26,43,49,23,32,17,19,22,50,49,52,66,22,37,41,19,26,92,34,49,54,21,34,66,24,39,73,27,42,45,21,29,43,15,22
24005491100,3784,0.240752837498132,0.083852101890842,78,61,64,74,57,61,50,43,48,17,40,44,50,58,62,68,55,56,38,35,36,91,68,67,56,48,50,68,54,56,72,54,59,40,38,39,44,38,35
24005491201,1913,0.290951205003875,0.109156838562459,69,63,69,73,65,72,59,54,61,17,46,60,6,33,36,64,61,65,77,61,70,76,69,70,53,52,57,56,54,59,48,47,53,98,71,79,46,48,50
24005491202,1782,0.285127645784922,0.082261596136361,71,63,60,74,65,60,55,51,50,17,45,43,50,60,61,65,60,54,79,62,61,92,72,66,55,52,49,60,55,51,51,48,45,94,68,66,48,49,39
24005491300,3373,0.429291431959680,0.126559836488540,74,75,75,74,80,78,51,61,61,17,63,68,50,71,75,66,76,72,63,69,68,69,76,72,56,65,63,65,72,71,63,70,70,71,74,73,48,67,61
24005491401,5033,0.625559466723604,0.152158309779240,78,86,82,77,92,86,52,75,68,17,86,78,6,48,45,68,89,80,73,87,81,63,84,75,62,82,74,67,86,78,60,83,75,80,90,83,60,90,82
24005491402,3041,0.452379701151026,0.121370561487848,76,77,75,79,85,79,47,60,57,17,65,65,6,42,39,68,80,71,76,77,74,86,84,78,63,70,66,66,75,70,55,66,63,65,72,67,59,79,70
24005491500,4231,0.281021035216260,0.086978661565523,74,64,63,77,65,64,50,48,49,17,45,47,6,32,27,66,60,57,68,56,57,91,71,68,58,54,52,61,56,53,50,47,47,64,54,54,53,52,46
24005491600,3271,0.453712389424167,0.178719950684033,69,75,83,75,83,89,56,65,77,17,65,86,6,43,47,64,77,84,88,83,92,97,87,92,55,66,75,55,68,77,41,57,67,99,87,94,52,73,83
24005491701,4136,0.271631107509123,0.104296274644363,65,59,65,74,63,70,52,48,56,17,43,57,6,31,34,62,56,62,58,50,58,52,55,53,52,49,55,47,47,50,19,24,25,72,58,66,52,50,54
24005491900,1939,0.195737286939479,0.112782395698032,67,48,69,79,51,77,53,39,58,17,34,62,6,24,37,65,46,67,91,54,78,86,61,76,58,44,61,50,39,56,17,18,24,98,57,80,50,36,56
24005492001,1198,0.243312408078845,0.105574956572175,70,57,68,77,59,73,50,43,55,17,40,58,6,29,34,66,55,65,87,59,74,80,65,71,59,50,59,58,50,59,39,37,45,43,40,47,60,51,63
24005492002,3788,0.269271383315734,0.098966574382697,73,62,67,79,65,71,45,43,50,17,43,54,6,31,32,67,59,63,86,62,71,77,67,67,62,54,58,59,53,57,32,34,36,55,49,53,61,56,61
24005492101,3692,0.239301191765980,0.103339766936725,72,58,69,81,60,74,46,40,51,17,40,56,6,28,34,68,55,65,87,58,73,78,64,69,64,51,61,58,50,59,23,25,29,85,59,72,51,44,53
24005492102,2008,0.155627490039840,0.074576587967096,77,45,59,81,45,60,43,30,39,17,27,37,6,19,19,70,41,53,70,39,52,87,54,61,69,42,53,65,40,50,41,28,35,66,39,49,59,34,44
24005492200,4825,0.252849740932642,0.109728136848503,62,54,65,77,61,74,45,41,53,17,41,60,6,29,36,63,55,64,33,33,40,46,49,51,54,48,57,44,43,49,16,20,23,68,53,65,43,39,48
24005492300,4084,0.313796634315733,0.149227824409054,55,58,72,97,79,91,62,58,75,17,50,77,50,63,81,83,72,86,57,54,71,90,74,86,80,66,84,63,60,75,89,71,87,59,56,72,7,9,11
24005492401,4088,0.513132336417318,0.077105845198348,50,71,46,52,73,44,27,47,27,17,73,39,6,45,21,56,77,46,42,60,37,0,0,0,9,22,8,18,37,18,29,49,28,33,52,31,9,18,8
24005492402,6715,0.482576321667908,0.097014459305943,51,69,54,51,70,52,30,49,36,17,69,53,6,44,31,55,73,54,14,28,17,17,37,20,10,23,12,19,37,22,51,66,51,31,50,36,18,32,18
24005492500,3574,0.553407026393051,0.148318881166070,84,85,84,73,88,83,68,80,78,17,79,76,50,82,81,88,92,87,34,55,51,85,89,84,43,65,60,54,75,70,75,87,82,27,50,43,84,95,92
24005492600,3685,0.280183529450043,0.099647367819532,59,56,60,75,64,69,38,39,44,17,45,54,6,32,32,61,57,59,14,21,18,50,55,50,49,49,51,41,44,44,15,21,20,0,0,0,3,5,4
24005492700,3159,0.672804243226778,0.195087050242067,53,79,79,99,98,96,,0,0,,0,0,,0,0,96,98,95,55,80,80,93,95,93,96,98,96,74,90,88,83,94,91,24,51,47,95,99,98
24005980100,0,0.000000000000000,0.000000000000000,88,0,0,89,0,0,,0,0,,0,0,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
24005980200,0,0.000000000000000,0.000000000000000,83,0,0,81,0,0,,0,0,,0,0,,0,0,96,0,0,84,0,0,0,0,0,59,0,0,64,0,0,76,0,0,64,0,0,91,0,0
24009860103,6596,0.145163735597332,0.061580834279792,12,10,8,20,14,16,12,13,10,17,26,27,6,18,13,8,7,6,16,15,13,7,5,6,32,22,25,17,13,14,4,4,2,32,24,25,85,45,52
24009860200,5828,0.117716213940277,0.048497835020120,11,8,6,17,11,9,10,9,6,17,23,20,6,14,8,3,2,2,14,11,9,26,12,16,29,17,17,8,6,5,8,6,4,22,16,14,81,35,38
24009860300,4252,0.199377347112987,0.060638548775419,9,10,6,24,22,19,10,15,8,17,35,27,6,25,12,2,2,2,13,16,10,43,38,30,13,13,9,6,8,5,26,24,21,21,22,16,61,44,35
24009860402,3833,0.145316984085572,0.059899853448299,8,7,5,30,20,23,7,8,5,0,0,0,6,18,12,1,0,0,4,5,3,29,19,21,9,8,6,5,5,4,39,26,29,17,16,13,64,34,37
24009860403,3685,0.194029850746268,0.087603912681179,9,10,9,31,26,31,11,16,13,17,34,47,6,24,28,1,0,0,14,17,16,31,28,32,10,10,11,6,8,7,24,23,26,23,24,26,71,49,62
24009860404,7430,0.191135503694862,0.094257355032175,9,9,10,31,26,33,11,16,14,17,33,51,6,24,31,2,2,3,11,13,14,52,43,50,9,9,10,7,9,9,19,19,23,38,32,40,78,52,72
24009860501,6690,0.169970131493948,0.068566220014622,7,7,5,19,15,17,7,9,6,17,29,32,6,21,16,1,0,0,9,10,8,17,12,15,9,8,7,3,3,2,21,19,20,11,13,9,73,45,50
24009860502,3482,0.085870189546237,0.052344996133709,5,2,2,26,12,18,5,3,4,17,19,22,6,9,9,0,0,0,3,2,2,63,25,37,6,4,4,3,2,2,21,12,15,0,0,0,67,21,33
24009860600,6817,0.153544391811794,0.050480374792407,9,8,5,13,11,6,8,10,5,17,27,21,6,19,8,3,3,2,18,17,12,24,16,15,21,16,13,5,5,3,17,15,11,16,16,10,82,46,41
24009860701,3113,0.252953812869387,0.106074170123771,8,11,10,10,13,13,5,10,7,17,41,58,6,29,35,1,0,0,19,24,25,37,41,43,10,13,13,3,5,4,49,43,53,34,35,40,79,65,77
24009860702,2786,0.292365012785295,0.080499354135315,6,10,5,15,20,16,9,18,9,17,46,42,6,33,23,1,2,0,32,36,31,33,42,31,7,11,6,2,4,2,56,53,48,39,41,37,74,69,60
24009860703,4027,0.256516060733298,0.090623036521932,7,10,7,10,13,11,6,12,7,0,0,0,6,30,29,2,3,2,17,23,19,43,47,42,7,10,7,1,2,0,40,38,40,17,23,20,80,67,71
24009860801,6769,0.163420449892462,0.078801919718237,5,4,4,17,14,17,3,4,3,0,0,0,6,20,22,1,0,0,12,13,12,40,31,36,14,12,14,1,0,0,14,14,15,14,15,14,77,46,61
24009860901,5091,0.135448431755541,0.061811546798100,5,4,3,40,24,29,8,8,6,17,25,27,50,52,54,2,2,2,23,18,18,35,22,25,62,36,43,1,0,0,48,28,34,47,30,35,82,40,51
24009860902,3042,0.159763313609467,0.080371693684192,5,4,4,40,27,36,8,10,8,17,28,41,50,52,60,1,0,0,23,21,22,35,26,33,31,24,30,2,2,2,29,22,29,9,10,9,76,44,61
24009861003,6548,0.213882101405008,0.090658421605597,4,5,4,56,44,53,5,8,6,17,36,49,50,56,64,1,0,0,11,15,13,20,19,22,67,49,58,2,2,2,34,31,35,35,33,37,79,58,70
24009861004,6619,0.188585682838606,0.091253765813171,4,4,4,56,40,54,5,7,6,17,32,49,50,54,64,1,0,0,4,6,5,7,5,8,55,41,52,3,3,3,38,30,39,0,0,0,75,50,68
24009861100,5907,0.133000184771952,0.076296963396867,5,4,4,22,14,22,6,6,6,0,0,0,6,16,21,1,0,0,13,11,13,50,31,42,24,16,23,2,2,2,27,19,26,18,15,17,72,35,55
24009990100,0,0.000000000000000,0.000000000000000,,,,,,,,0,0,,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
24011955000,3488,0.523159510846266,0.262300398803426,6,17,18,25,46,63,4,16,14,0,0,0,0,0,0,1,3,3,0,0,0,59,78,90,14,32,42,13,30,38,2,7,6,8,22,27,0,0,0
24011955100,5887,0.217991508212424,0.145553958551956,7,9,12,18,18,30,4,7,7,0,0,0,0,0,0,1,0,2,1,2,0,59,52,71,5,7,9,48,40,65,11,14,22,24,26,40,0,0,0
24011955201,4068,0.268913971092768,0.144972157879833,7,11,12,23,27,37,5,11,9,0,0,0,0,0,0,0,0,0,3,6,6,45,50,61,3,5,5,83,65,83,13,19,24,18,25,32,,,
24011955202,2246,0.142734801190378,0.104044849464851,7,6,8,21,15,27,7,8,10,0,0,0,0,0,0,0,0,0,12,11,16,57,36,57,3,3,4,57,34,58,16,14,22,7,8,9,10,6,11
24011955301,4343,0.272257654638915,0.143452355954985,9,14,15,14,17,25,4,9,7,0,0,0,0,0,0,1,2,2,16,23,27,42,48,58,5,8,9,37,40,53,32,35,48,10,17,18,39,38,56
24011955302,3077,0.457194435623989,0.216691462523208,8,19,20,16,31,38,12,27,33,0,0,0,0,0,0,0,0,0,32,48,63,69,78,89,4,10,10,45,61,77,60,71,86,61,70,86,3,6,7
24011955400,2084,0.125109811014321,0.084420269120523,8,6,8,15,10,17,2,0,0,0,0,0,0,0,0,11,8,12,3,3,3,53,31,47,10,7,10,48,27,44,5,4,5,0,0,0,56,26,48
24011955500,3614,0.186263299614583,0.105275984580660,6,7,7,22,18,28,4,6,5,0,0,0,0,0,0,11,10,15,1,0,0,61,48,60,6,7,7,35,29,40,6,8,8,12,14,16,23,17,24
24011955600,4427,0.464478948257255,0.195620756404050,10,24,23,13,26,29,3,11,8,0,0,0,0,0,0,27,45,53,1,4,3,70,79,87,35,54,62,75,80,88,3,9,7,32,49,59,66,84,93
24013501001,4969,0.197132804974037,0.114849927758285,88,58,78,10,11,15,8,12,12,0,0,0,6,24,38,39,31,47,27,25,36,44,39,51,45,37,53,36,31,44,58,41,63,41,34,48,28,20,30
24013501002,4918,0.149756081964150,0.099075552931325,83,46,72,9,7,10,9,11,11,0,0,0,6,18,32,32,20,34,22,19,27,67,43,62,40,29,44,37,25,40,46,30,48,18,17,23,73,40,71
24013502000,3843,0.099884544722191,0.084372669096500,68,31,59,13,7,14,6,5,7,0,0,0,6,11,26,28,12,26,6,5,7,67,31,55,42,21,41,52,24,46,14,9,16,0,0,0,94,34,75
24013503000,5693,0.117073599156859,0.101135528712377,94,42,76,12,7,16,6,5,8,0,0,0,0,0,0,56,27,56,2,2,3,53,28,53,85,40,70,29,17,35,13,10,18,0,0,0,59,25,60
24013504100,4911,0.108801761069716,0.074983075233236,46,25,43,25,13,24,14,12,14,0,0,0,6,12,20,56,25,45,21,14,20,43,21,37,12,8,11,7,5,6,10,8,9,33,20,30,93,37,69
24013504201,5790,0.101208981001727,0.066829774606150,44,23,36,26,13,22,16,12,15,0,0,0,6,11,15,47,20,34,20,13,17,51,24,39,10,6,8,9,6,8,16,11,14,33,20,28,94,35,63
24013504202,7052,0.058777651730006,0.067124281250377,38,12,31,28,9,24,12,5,10,0,0,0,6,7,15,44,11,32,7,3,6,21,5,18,8,3,6,10,4,9,14,5,12,26,11,22,93,20,62
24013505101,3896,0.090862422997946,0.062416234881586,32,16,24,33,15,26,17,12,15,17,20,28,6,10,13,45,18,30,24,14,19,25,9,20,4,2,3,11,7,9,41,20,31,31,17,25,87,29,54
24013505102,5679,0.122116569818630,0.070058726891568,35,22,30,38,21,31,16,15,16,17,23,33,6,14,17,48,24,36,12,10,11,40,23,33,4,3,3,8,6,7,22,16,21,33,22,29,25,13,18
24013505203,4046,0.203339881827965,0.088515143838687,29,28,31,38,32,37,22,24,26,17,35,48,6,25,28,47,38,44,40,32,39,17,15,19,3,4,3,11,13,13,27,25,29,56,41,50,93,63,76
24013505205,3210,0.159813084112150,0.077822360084302,32,26,30,40,27,35,18,20,19,17,28,39,6,19,22,48,31,40,21,19,20,9,6,9,3,3,3,9,9,9,22,19,23,27,23,27,89,51,68
24013505206,3120,0.123068407035798,0.051053365697059,34,22,20,43,24,27,14,13,9,17,23,22,6,14,9,50,26,28,13,11,9,21,11,14,4,3,2,9,7,6,18,13,12,8,8,0,90,40,46
24013505207,3522,0.104080831481531,0.021919717085659,28,17,7,35,17,8,26,19,7,17,21,0,6,12,0,46,20,13,45,23,13,37,17,11,3,2,0,12,8,3,42,21,12,47,25,13,91,34,20
24013505208,4868,0.129839914940917,0.076275841907229,26,18,24,36,21,31,19,17,20,0,0,0,6,15,21,45,24,37,21,17,20,38,23,34,3,2,2,14,11,14,23,17,23,27,20,27,95,45,71
24013506101,5323,0.058075695785656,0.062687551017668,84,25,56,14,4,10,6,3,5,0,0,0,0,0,0,64,16,43,35,13,27,35,8,25,48,14,36,19,7,15,6,2,4,29,11,23,48,11,29
24013506102,4762,0.053418892650165,0.060239571880199,66,19,47,16,4,12,10,4,8,0,0,0,6,7,12,60,14,38,15,6,12,41,9,29,37,10,27,10,3,8,10,4,7,24,9,18,4,0,3
24013506200,5770,0.119237435008665,0.081658358686425,84,40,66,14,9,15,6,5,6,0,0,0,0,0,0,74,35,59,19,14,20,65,35,52,38,22,37,17,12,18,4,3,3,24,18,25,47,21,37
24013507500,5250,0.197574951215185,0.085909793440823,68,49,60,15,15,17,19,22,22,0,0,0,6,24,27,42,33,38,46,35,43,56,47,49,42,35,41,24,22,24,68,46,57,59,42,50,15,12,13
24013507601,4224,0.181023137377713,0.107846167723491,67,45,67,15,13,21,19,22,27,0,0,0,6,23,35,51,37,55,50,35,54,61,47,61,38,31,45,16,15,21,64,42,64,78,48,69,12,9,13
24013507602,4528,0.122536742207395,0.101730069688745,56,31,59,18,11,23,18,17,24,0,0,0,6,14,33,50,25,52,54,28,55,61,34,59,30,18,36,13,10,17,53,28,54,76,37,66,84,37,79
24013507702,3810,0.129921259842519,0.087155823590698,52,30,52,18,12,20,16,16,19,0,0,0,6,15,27,31,17,30,48,27,44,65,38,55,29,19,31,27,17,28,67,35,57,42,27,41,96,45,77
24013507703,3380,0.097383900596015,0.072043816104076,56,27,47,17,9,16,11,8,10,0,0,0,6,11,18,21,10,19,7,5,7,7,4,7,30,15,26,34,17,29,44,21,36,15,10,14,97,34,69
24013507704,6134,0.162862732311705,0.094124480970084,62,40,59,16,13,20,20,21,25,0,0,0,6,20,31,30,20,30,20,19,23,21,15,23,35,27,39,30,22,33,55,35,52,0,0,0,77,45,71
24013507801,6804,0.250181170609185,0.148559483359668,53,49,70,19,22,32,21,26,38,0,0,0,6,29,44,38,37,56,42,39,59,58,56,72,28,31,46,20,23,35,61,50,75,44,41,60,95,73,94
24013507802,4774,0.136049434436531,0.091325957236249,46,29,49,20,14,23,17,17,21,0,0,0,6,16,29,43,24,41,44,26,43,53,33,49,21,15,24,17,13,19,53,30,50,47,30,45,95,46,79
24013508103,7835,0.119030029534383,0.085592321750891,62,32,57,17,11,19,10,9,11,17,23,45,6,14,26,65,32,55,18,13,20,33,17,33,21,13,22,7,5,8,4,3,4,43,26,41,35,17,28
24013508200,6564,0.084095063985375,0.085687083422143,55,24,53,19,9,21,10,7,11,17,19,46,6,9,26,60,21,52,21,12,22,39,14,38,23,10,25,7,4,8,8,4,8,19,11,21,3,0,3
24013509001,5014,0.078466158002029,0.082364536682846,33,14,34,22,10,23,11,7,12,0,0,0,6,8,25,35,12,31,2,0,2,38,12,36,8,4,8,29,13,28,9,5,9,18,10,19,84,24,68
24013509002,2673,0.137730414673711,0.083343592635070,26,19,26,22,15,23,13,14,15,0,0,0,6,17,26,32,19,29,2,3,2,23,13,23,6,5,5,39,24,37,12,11,13,26,20,28,95,47,75
24013510000,1355,0.094839370667489,0.120659291342079,61,28,68,11,5,17,9,7,15,0,0,0,6,10,39,8,4,13,1,0,0,77,33,74,20,10,30,54,23,62,11,7,18,7,0,11,93,33,90
24013511000,3604,0.118479467258601,0.091334933601121,47,27,50,17,11,20,8,7,10,0,0,0,6,14,29,10,7,12,2,2,2,65,35,57,18,11,20,56,29,52,9,7,10,7,0,8,96,41,80
24013512000,1512,0.191265496466226,0.124606099090379,54,40,65,14,13,22,9,13,16,17,33,67,6,24,40,7,7,11,0,0,0,85,59,78,21,20,32,82,53,78,8,10,13,0,0,0,96,61,91
24013513001,5522,0.109829723999489,0.069950815664816,24,15,19,22,12,20,15,13,14,0,0,0,6,13,17,24,12,20,30,19,25,35,17,29,9,6,7,76,34,54,48,25,38,49,27,39,98,39,68
24013513002,5700,0.147402278989399,0.090847850272097,22,17,24,24,16,27,15,17,19,0,0,0,6,18,29,27,17,27,25,21,27,33,23,35,7,6,7,71,40,61,36,25,37,30,23,33,98,51,81
24013514100,3536,0.083907337961528,0.066118673786704,32,15,26,28,12,24,14,9,12,0,0,0,6,9,15,43,16,31,9,6,8,30,10,23,5,2,4,12,7,10,33,16,27,9,0,8,88,27,58
24013514201,5081,0.113122891612025,0.081243041995482,23,14,22,28,15,28,12,11,13,0,0,0,6,13,24,39,19,34,4,4,4,40,20,37,4,3,4,34,19,33,18,13,20,8,8,8,95,39,74
24013514202,3476,0.103998849252013,0.072157974251024,25,14,21,32,16,28,16,13,16,0,0,0,6,12,18,43,19,33,12,8,11,31,13,26,3,2,2,20,12,18,36,20,31,11,9,10,93,35,66
24015030100,5172,0.108870916757809,0.098152487562992,8,5,9,51,24,52,10,8,13,0,0,0,0,0,0,53,24,52,2,2,3,67,33,61,32,17,37,13,9,16,8,6,10,10,9,12,61,24,60
24015030200,5214,0.161775578788614,0.121440490504395,11,10,16,43,30,54,14,17,23,0,0,0,6,20,39,68,42,71,11,12,17,64,45,68,79,47,74,28,21,38,13,13,21,11,12,17,57,34,68
24015030400,4779,0.379276760067720,0.209877002703048,15,27,39,46,56,79,68,66,89,17,57,91,6,39,48,84,81,94,50,55,79,71,74,89,99,81,97,68,70,87,82,76,92,69,68,89,47,60,84
24015030501,4416,0.123414855072464,0.101448945035598,16,11,19,47,25,51,31,23,38,0,0,0,6,14,33,83,39,72,24,18,29,50,28,51,95,45,75,71,35,66,67,34,64,18,14,23,36,17,35
24015030503,5334,0.357603521390812,0.150039378220417,15,26,27,48,56,67,39,47,58,0,0,0,6,38,44,86,80,87,40,47,58,29,45,46,97,77,90,87,76,85,80,72,84,45,51,61,40,51,60
24015030505,3771,0.188237727151388,0.117245644579317,14,15,19,43,33,53,32,28,44,0,0,0,6,23,38,77,51,75,30,25,39,49,41,56,94,56,81,53,39,60,54,38,61,41,33,48,41,29,48
24015030507,4028,0.398088381330684,0.160016873511145,17,30,34,44,57,66,53,59,72,0,0,0,6,40,46,89,84,89,32,43,52,32,52,51,92,80,90,79,77,85,75,74,84,46,55,64,39,54,62
24015030508,4779,0.323375284486839,0.159326497711590,17,27,33,44,48,66,53,54,72,0,0,0,6,35,46,86,75,89,36,41,56,32,45,51,94,73,91,72,66,82,64,60,79,68,61,79,42,48,66
24015030601,4191,0.066346113873974,0.081384470546308,18,7,17,47,15,42,16,8,18,0,0,0,6,7,24,85,23,64,4,2,4,52,15,45,95,29,67,69,21,56,57,20,49,22,10,23,27,8,21
24015030602,5268,0.255504935459377,0.110620659565391,28,32,38,46,43,53,21,26,30,0,0,0,6,30,36,91,68,79,23,26,31,29,34,37,79,61,71,88,65,77,85,62,76,51,46,54,35,33,37
24015030700,5007,0.148569493407864,0.098621410639349,25,19,30,44,28,47,17,18,23,0,0,0,6,18,32,75,42,67,8,8,10,47,32,48,82,45,69,70,40,64,28,21,32,34,26,39,27,16,26
24015030903,5170,0.328046421663442,0.160129419217949,13,22,25,49,53,71,20,30,39,0,0,0,6,36,46,73,69,84,36,41,56,51,61,69,97,74,92,73,67,82,42,47,63,73,63,81,26,32,41
24015030904,8346,0.092562963624053,0.073803319130360,11,6,9,52,22,43,11,8,10,0,0,0,6,10,19,56,21,44,2,0,2,34,13,29,71,30,53,45,20,37,14,9,14,8,0,8,34,13,24
24015030905,2680,0.117164179104477,0.113940657245565,18,12,25,50,26,57,26,21,36,0,0,0,6,13,38,66,32,68,23,16,31,21,10,28,85,40,75,74,35,72,35,21,43,26,18,36,14,7,16
24015030907,4541,0.208654481391763,0.124575642914507,14,17,20,52,41,62,32,30,46,0,0,0,6,26,40,61,46,68,19,22,28,58,50,64,75,52,73,73,52,74,36,31,48,7,10,11,83,59,87
24015030908,5402,0.201499444650129,0.126773984193202,14,16,21,52,39,64,32,29,46,0,0,0,6,25,40,67,48,73,42,33,54,41,37,52,95,59,85,81,54,79,51,39,61,54,41,62,20,16,25
24015031201,5950,0.186570514730715,0.110481342041406,20,20,27,52,37,58,21,23,30,0,0,0,6,23,36,57,40,61,10,12,14,50,41,54,94,56,78,57,41,60,22,21,30,19,20,27,73,49,76
24015031202,5280,0.189536667103310,0.113918594530580,15,16,20,57,41,63,37,31,48,0,0,0,6,24,37,53,38,59,41,31,48,55,45,60,68,47,67,68,48,68,56,40,61,25,25,34,95,61,88
24015031301,3081,0.159957265133642,0.107643311442629,26,21,34,47,31,53,12,15,18,0,0,0,6,19,35,67,41,66,6,7,9,56,40,58,95,51,77,52,34,56,31,24,38,17,17,24,41,24,44
24015031302,6894,0.167109330452267,0.135914276212270,43,32,60,40,29,55,17,19,30,0,0,0,0,0,0,89,52,86,16,16,26,56,41,67,77,47,79,42,31,56,27,22,41,20,20,33,38,23,52
24015031400,4067,0.145087266060288,0.117677577029744,53,33,62,37,24,47,15,16,24,0,0,0,6,18,38,94,48,83,6,7,9,50,33,56,65,38,66,33,22,42,18,15,26,22,19,32,58,31,67
24017850101,6588,0.469391765352890,0.078220006317107,55,71,50,14,28,14,20,36,21,17,67,39,6,43,22,14,27,15,18,33,18,34,59,31,57,69,48,24,43,23,9,21,9,44,59,39,65,83,51
24017850102,2427,0.410229399198559,0.115263822309458,33,49,45,11,21,17,15,29,23,17,60,63,6,41,38,13,22,19,25,38,34,64,72,65,70,71,68,16,29,22,12,23,18,32,46,41,62,77,70
24017850201,1078,0.393857959561340,0.121639196758377,37,52,51,9,16,14,15,28,24,17,58,66,50,68,74,89,84,82,32,43,42,33,52,43,98,82,84,18,31,26,51,59,60,0,0,0,65,77,74
24017850202,4809,0.425036390101892,0.116958939527389,43,59,55,12,23,18,14,28,22,17,62,63,50,71,72,57,70,63,29,42,38,72,77,71,96,84,82,19,34,27,36,50,45,13,28,19,52,70,61
24017850300,1889,0.331127580730545,0.113172302882602,29,38,41,9,15,12,8,19,12,17,52,62,6,36,37,26,35,32,2,5,3,54,63,59,88,72,76,10,17,15,31,38,40,14,24,20,36,44,40
