ID,ACSTOTPOP,DEMOGIDX_2,DEMOGIDX_5,P_PM25,P_D2_PM25,P_D5_PM25,P_OZONE,P_D2_OZONE,P_D5_OZONE,P_DSLPM,P_D2_DSLPM,P_D5_DSLPM,P_CANCER,P_D2_CANCER,P_D5_CANCER,P_RESP,P_D2_RESP,P_D5_RESP,P_RSEIAIR,P_D2_RSEIAIR,P_D5_RSEIAIR,P_PTRAF,P_D2_PTRAF,P_D5_PTRAF,P_LDPNT,P_D2_LDPNT,P_D5_LDPNT,P_PNPL,P_D2_PNPL,P_D5_PNPL,P_PRMP,P_D2_PRMP,P_D5_PRMP,P_PTSDF,P_D2_PTSDF,P_D5_PTSDF,P_UST,P_D2_UST,P_D5_UST,P_PWDIS,P_D2_PWDIS,P_D5_PWDIS
24031700720,3460,0.457369942196531,0.134329842629046,38,61,45,66,78,71,76,80,75,52,79,71,69,84,79,23,43,28,70,76,69,28,51,32,38,61,48,19,38,26,74,79,73,0,0,0,17,33,21
24031700721,3401,0.573654807409585,0.172409392965396,38,68,55,63,83,79,81,88,84,52,85,80,69,89,86,22,49,34,82,88,84,20,47,30,40,70,61,19,44,32,83,89,84,39,67,57,22,49,34
24031700723,3959,0.320979655815819,0.137020278707711,38,48,45,64,66,70,79,71,77,52,70,72,69,76,80,22,31,27,71,65,71,44,55,49,41,52,52,22,32,30,86,73,78,91,75,79,19,27,24
24031700724,3511,0.676673813426052,0.264771707482248,39,74,75,63,87,91,81,92,95,52,90,92,69,93,95,22,55,51,97,97,97,41,77,75,42,76,79,25,58,56,94,96,97,54,81,83,18,48,42
24031700725,5537,0.696044789597254,0.267762354246046,38,75,75,65,89,92,77,92,94,52,91,93,69,93,95,22,56,51,65,87,90,46,81,79,40,75,77,21,54,50,83,94,95,75,91,93,18,49,42
24031700726,4056,0.585832301501315,0.184398402493641,38,69,58,65,84,82,77,87,85,52,86,82,69,89,87,22,50,37,58,78,74,0,0,0,39,69,62,20,47,36,81,89,86,0,0,0,18,43,30
24031700727,1722,0.589430894308942,0.227975273212843,38,69,68,66,85,89,79,88,91,52,86,89,69,90,92,22,50,44,70,84,87,63,84,85,40,70,72,23,51,47,88,91,93,60,80,82,17,41,35
24031700728,1950,0.432564102564102,0.120250402048121,38,59,41,66,76,66,79,79,72,52,77,68,69,83,76,22,39,24,87,82,74,39,61,39,39,60,44,25,44,30,86,81,74,90,83,74,14,27,16
24031700729,3035,0.548490783491597,0.149060160352386,37,66,48,66,83,75,72,84,76,52,84,75,69,88,82,23,49,31,61,78,68,15,35,21,38,67,52,18,41,27,73,84,76,41,67,53,18,41,24
24031700730,5200,0.463069381598793,0.127581006666958,37,60,42,66,78,68,72,79,71,52,79,70,69,85,78,23,43,27,54,68,57,25,47,28,37,61,44,17,35,22,73,79,70,70,78,67,18,35,21
24031700731,3638,0.627410387330727,0.203560545005423,38,71,62,65,86,85,82,91,89,52,88,85,69,91,90,22,53,40,78,90,87,30,65,49,41,73,68,25,56,46,90,93,91,69,86,83,17,43,31
24031700732,3236,0.587608158220024,0.219870277314199,38,69,66,65,84,87,82,89,91,52,86,88,69,89,91,21,48,41,94,93,94,34,67,58,42,72,72,27,56,52,90,92,93,51,76,75,16,39,32
24031700733,5278,0.476885183781735,0.143840098415266,38,62,47,63,78,72,82,83,79,52,80,73,69,85,81,22,43,29,68,77,71,11,23,16,41,65,54,19,39,27,87,85,80,45,65,55,27,50,35
24031700810,5625,0.434133333333333,0.095801666581474,37,58,32,63,75,53,60,72,53,52,78,62,69,84,69,23,41,20,44,60,39,18,33,17,38,60,34,15,30,14,70,76,57,0,0,0,31,52,27
24031700811,4574,0.548018686019480,0.167917275386148,37,66,53,64,82,78,60,78,74,52,84,79,69,88,85,23,49,35,61,78,73,0,0,0,37,66,56,15,36,25,74,84,80,56,76,69,24,51,36
24031700812,4352,0.426585477941176,0.155307835196904,37,57,49,64,75,75,69,75,76,52,77,76,69,83,83,23,40,33,53,65,64,16,29,23,39,60,55,17,33,26,78,78,79,70,75,74,22,39,31
24031700813,5720,0.503340799825175,0.160026868534320,38,64,52,63,79,76,70,80,78,52,81,77,69,86,84,22,45,32,55,72,67,24,49,33,40,66,57,17,37,27,80,84,81,66,79,73,29,54,41
24031700815,8336,0.509716890595009,0.146015688704295,39,65,49,60,78,70,70,81,75,52,82,74,31,66,55,21,43,28,53,71,62,24,49,31,48,72,61,20,42,29,75,82,76,55,74,63,81,88,80
24031700818,6352,0.593592569269521,0.180515493319058,38,69,57,60,83,79,77,88,84,52,86,81,69,90,87,21,49,34,58,79,74,24,55,37,45,74,67,18,44,32,77,87,84,76,87,82,89,93,89
24031700819,6479,0.399109419236505,0.111756157107578,38,56,38,61,71,59,78,77,69,52,75,66,31,59,47,22,37,22,80,76,67,0,0,0,45,62,47,19,34,21,80,77,69,42,58,44,89,84,73
24031700820,3183,0.578235288292838,0.157061070571033,39,69,52,61,82,74,82,88,82,52,85,76,69,89,83,21,48,30,41,67,55,14,34,21,45,73,62,25,53,38,93,92,85,76,87,77,22,49,31
24031700822,1717,0.489097638416593,0.153653724787272,39,64,51,62,78,74,82,84,81,52,81,76,69,86,83,21,42,29,40,60,53,21,42,29,45,68,61,26,49,38,91,87,84,79,83,78,20,40,28
24031700823,3194,0.273951158422041,0.049543313578449,39,44,19,61,59,27,74,64,36,52,66,52,69,71,46,21,25,10,67,58,32,19,22,11,47,52,20,28,34,14,89,69,42,43,48,21,33,38,15
24031700824,2780,0.181474820143885,0.062149361303031,40,32,24,61,46,34,67,48,40,52,57,54,69,59,53,21,17,12,59,43,35,10,10,9,49,39,28,34,29,21,85,55,48,82,55,47,41,32,23
24031700826,6277,0.197307631033933,0.046787312456288,40,34,18,62,49,26,68,51,31,52,59,51,69,62,45,21,18,9,61,46,28,8,9,0,48,41,19,34,31,16,90,59,40,49,43,23,38,32,16
24031700828,2114,0.197447441986491,0.058335333050737,40,34,22,62,49,32,69,52,39,52,59,53,69,62,51,20,18,11,58,44,33,0,0,0,47,41,24,38,34,22,91,59,48,0,0,0,22,20,12
24031700829,3444,0.309233449477352,0.064117439919510,39,48,24,62,64,35,71,67,44,52,69,54,69,75,54,21,28,12,65,61,39,14,19,10,46,55,27,32,42,21,92,74,52,41,50,26,32,41,19
24031700830,2726,0.508070432868671,0.081037483279078,38,64,29,61,79,44,80,84,58,52,82,58,69,86,63,22,45,16,84,85,57,22,46,18,42,67,31,15,34,12,81,84,56,78,84,54,78,87,54
24031700832,3175,0.515433070866141,0.150252648636916,38,65,49,61,79,72,80,85,80,52,82,75,69,87,82,22,45,30,92,89,83,18,39,25,43,69,58,18,40,27,85,86,81,68,80,72,67,83,74
24031700833,3805,0.494349540078844,0.193937748649493,38,63,60,62,78,82,68,79,83,52,81,84,69,86,89,22,44,38,58,73,76,0,0,0,42,67,67,17,37,32,82,84,87,54,72,73,32,57,53
24031700834,5039,0.610136111157761,0.155931723416943,38,70,51,61,84,74,66,84,75,52,87,76,69,90,83,22,52,31,66,84,73,9,24,15,41,72,57,15,39,24,75,87,78,62,83,70,28,60,39
24031700835,5048,0.428585578446909,0.101096729878994,37,57,34,62,74,55,64,73,58,52,77,63,69,83,71,22,39,20,60,69,52,12,22,13,39,60,37,13,26,13,57,69,51,72,76,59,25,43,23
24031700836,1591,0.423947203016970,0.117630266495665,39,59,41,64,75,63,83,80,73,52,77,67,69,83,75,21,37,23,85,80,72,0,0,0,45,64,49,35,54,39,93,83,76,0,0,0,20,36,21
24031700837,7016,0.537271949828962,0.145487547348364,39,67,49,64,82,73,83,87,80,52,83,74,69,88,81,21,45,28,86,88,80,27,56,34,44,71,57,30,57,41,91,89,82,28,55,39,18,40,24
24031700838,4252,0.394417538735402,0.095358018083583,39,56,34,64,73,53,86,79,67,52,75,62,69,82,69,21,35,18,86,78,64,12,21,12,44,61,39,35,52,33,96,82,69,71,74,57,20,34,17
24031700839,5303,0.359419196681123,0.080082458122189,39,53,29,64,70,46,86,77,60,52,72,58,69,80,62,21,32,16,84,75,56,18,28,15,43,57,32,32,46,26,93,78,61,65,68,48,19,30,14
24031700901,5064,0.399091627172195,0.146609810351002,38,56,48,68,75,76,78,77,78,52,75,74,69,82,82,21,35,28,88,79,81,30,48,37,38,57,51,29,46,40,81,77,79,81,78,77,3,6,4
24031700902,4512,0.361702127659574,0.131083043710221,38,52,44,68,72,71,75,73,73,52,73,70,69,80,79,21,33,25,71,69,69,85,80,76,39,54,48,26,40,33,79,74,74,71,71,69,3,5,4
24031700903,2186,0.534766697163769,0.166513548417818,37,65,52,69,83,81,74,84,81,52,83,78,69,88,85,21,45,32,70,81,78,56,79,68,41,68,60,23,48,37,78,85,81,62,79,72,3,8,5
24031700904,3408,0.513188698709446,0.148057206341998,40,66,51,70,83,77,83,86,81,52,82,74,69,87,82,21,44,28,85,86,80,26,52,33,42,68,56,26,51,37,82,85,79,84,86,79,2,5,3
24031700905,4082,0.313802623148531,0.102126667652065,41,50,38,69,68,60,81,71,67,52,69,63,69,76,71,21,29,20,55,57,49,26,35,24,41,51,39,27,37,27,78,69,64,83,71,65,2,3,2
24031701001,5260,0.294546102661597,0.099031628554772,40,47,36,68,65,58,86,71,68,52,68,63,69,74,70,21,27,19,76,65,61,57,61,46,39,48,36,31,39,30,75,66,61,58,59,51,2,3,2
24031701002,3861,0.185037719719801,0.052770897744963,41,33,21,67,49,31,85,56,43,52,58,52,69,60,48,20,16,10,90,55,43,17,14,10,40,34,18,39,33,21,71,50,36,31,30,16,33,27,16
24031701004,5097,0.231704924465371,0.070433000327175,38,37,25,67,57,42,79,61,52,52,62,56,69,66,58,21,21,14,79,58,49,26,26,18,39,40,25,30,32,21,86,63,53,56,51,38,12,13,8
24031701005,3373,0.263321817239437,0.057166757736183,39,42,21,67,61,34,83,66,45,52,65,53,69,70,50,21,24,11,92,67,47,68,63,33,40,45,20,33,38,19,84,66,45,48,50,27,3,4,2
24031701006,5668,0.197194588865883,0.057157630697237,40,34,22,65,50,33,73,53,40,52,59,53,69,62,50,20,18,11,89,57,46,14,13,10,42,37,21,39,34,22,87,58,46,34,33,19,18,16,10
24031701007,3791,0.399091969522040,0.086087713542005,39,57,31,66,74,50,85,79,62,52,75,59,69,82,65,20,34,16,84,78,59,9,16,10,43,61,34,37,54,31,96,82,66,30,48,26,20,34,16
24031701101,4764,0.378883291351804,0.119472281890721,38,54,40,70,74,68,77,75,71,52,74,68,69,81,76,21,34,23,70,70,65,91,83,75,42,58,47,23,38,27,73,73,68,48,60,51,5,9,6
24031701102,6131,0.499836894470722,0.157126035312460,39,64,52,70,82,79,82,85,82,52,81,76,69,86,83,21,43,30,83,85,81,89,89,84,42,67,59,25,49,38,80,84,80,75,82,77,3,7,5
24031701201,6509,0.401909481265835,0.109452292724728,42,60,41,72,77,66,84,79,71,52,76,65,69,82,73,22,37,22,42,56,42,79,81,65,46,63,47,20,35,22,71,74,63,37,54,39,4,8,4
24031701202,2593,0.125530273814115,0.046244959952410,43,25,19,71,39,29,85,45,38,52,53,51,69,49,44,22,12,9,60,34,27,92,47,36,46,27,18,20,13,9,74,40,34,75,42,34,3,2,2
24031701205,7394,0.193197186908304,0.048866074280087,42,35,20,69,52,30,83,57,39,52,58,51,69,61,46,21,18,9,91,57,41,32,27,16,41,36,17,29,26,14,71,51,34,49,42,24,1,0,0
24031701206,6232,0.235035723951173,0.044092219479616,42,41,18,66,57,26,77,60,33,52,62,51,69,67,43,20,21,8,69,55,30,32,32,15,40,41,15,41,41,18,52,48,23,32,36,14,41,40,17
24031701210,4032,0.187872023809524,0.067383687238636,41,33,26,65,49,39,68,50,44,52,58,55,69,60,56,20,17,13,44,36,29,22,18,15,43,37,26,47,38,31,74,51,46,0,0,0,46,36,28
24031701211,6188,0.379444085326437,0.103547802458871,37,53,35,68,73,60,76,75,65,52,74,64,69,81,71,21,34,20,72,71,60,15,25,16,38,55,37,26,41,27,87,78,69,79,76,64,8,14,8
24031701212,2632,0.222132586640019,0.061979032387569,36,34,21,69,56,38,70,56,42,52,61,54,69,65,53,23,22,13,47,42,29,30,29,18,37,37,20,19,21,11,57,49,35,19,24,13,3,3,2
24031701214,3933,0.291507754894482,0.072423267339979,44,50,29,72,67,46,87,71,57,52,67,56,69,73,59,22,28,15,71,62,46,33,40,22,46,53,31,20,27,14,74,65,49,38,46,28,4,6,3
24031701215,5343,0.301520625467702,0.091162314686792,44,51,36,71,67,56,87,72,65,52,68,61,69,74,67,22,29,18,93,72,65,26,33,22,45,53,38,22,31,20,75,67,58,35,45,32,3,4,3
24031701216,5485,0.387168739266977,0.120699988952605,41,57,43,70,75,69,84,78,74,52,74,68,69,81,76,21,35,23,93,80,76,18,30,21,44,61,49,23,38,28,80,76,71,90,80,74,2,4,3
24031701218,2847,0.336007729482178,0.081810323086897,41,53,31,70,70,50,83,74,60,52,71,58,69,78,63,21,30,16,88,74,59,26,37,20,43,55,33,25,37,21,84,73,58,90,76,60,2,3,2
24031701219,4182,0.553421996979174,0.183676190242448,40,69,60,71,85,85,82,87,86,52,84,82,69,88,87,22,48,36,51,72,69,26,55,40,44,71,67,22,48,39,89,90,88,85,89,86,3,8,5
24031701220,3724,0.293501611170784,0.069049996678734,41,48,27,63,63,39,57,58,38,52,67,55,69,74,57,20,26,13,12,19,8,35,42,23,46,53,29,55,57,37,82,69,51,24,34,16,37,44,23
24031701221,4608,0.417120809308819,0.096830068867447,40,59,35,64,74,54,65,73,57,52,76,62,69,83,69,20,35,18,25,42,24,0,0,0,45,64,41,46,63,42,93,83,69,55,68,48,23,40,20
24031701222,3879,0.268625934519206,0.056161421591891,43,46,23,71,64,35,86,68,46,52,65,53,69,71,50,21,25,11,78,63,41,25,29,15,44,49,22,24,30,13,76,63,41,86,68,45,2,3,0
24031701223,3080,0.188514997161892,0.031040418207695,43,35,13,71,52,19,86,57,26,52,58,49,69,60,35,21,18,6,80,52,25,0,0,0,44,37,11,23,21,6,75,52,23,33,32,12,2,2,0
24031701303,3455,0.145875542691751,0.052461033492655,35,23,18,71,43,33,67,42,34,52,55,52,69,53,48,23,15,11,62,38,32,16,11,10,43,29,20,17,12,8,52,35,27,28,23,15,5,4,3
24031701304,6418,0.181139985023755,0.043903793426005,35,28,15,73,51,28,53,42,22,52,57,51,31,39,30,29,23,12,36,30,16,16,13,9,40,33,15,15,14,6,49,39,22,41,36,18,3,3,0
24031701306,2604,0.135176651305683,0.019945381031667,35,22,7,71,41,13,64,39,11,52,54,40,31,35,23,26,16,5,32,22,6,28,17,0,41,26,7,14,10,3,41,28,7,0,0,0,3,2,0
24031701307,5148,0.340287482562288,0.108281683283136,35,47,34,70,71,64,64,66,60,52,71,65,69,78,73,25,36,25,31,42,33,14,21,16,38,52,39,14,23,15,42,52,43,17,30,18,6,10,6
24031701308,3816,0.288944716070124,0.084154186460157,36,43,28,74,67,54,62,60,49,52,67,59,69,73,64,26,32,20,67,60,50,33,40,25,45,52,35,18,25,15,44,49,36,28,38,23,4,6,3
24031701312,6840,0.236957693109921,0.061740895353142,35,35,21,73,60,40,57,52,34,52,62,54,31,45,33,28,29,16,44,42,27,36,36,21,41,42,22,15,18,9,50,47,31,49,47,30,3,4,2
24031701313,3836,0.265380604796663,0.070098189847389,35,39,23,73,64,45,65,59,44,52,65,56,69,71,57,26,30,17,36,40,25,18,21,13,42,47,27,15,20,10,46,48,32,0,0,0,3,4,2
24031701314,2940,0.271118276953030,0.065719850177776,36,41,23,75,66,44,57,56,37,52,65,55,31,48,34,28,33,17,52,50,33,10,12,9,44,49,26,17,22,11,64,58,40,68,61,42,3,4,2
24031701315,4481,0.360741211615272,0.081817515245871,36,50,27,75,75,54,53,62,42,52,73,58,31,56,39,29,43,22,43,53,34,0,0,0,43,57,33,17,29,14,73,71,53,55,63,43,3,5,3
24031701316,6968,0.259051179106319,0.060062954296048,37,40,21,78,65,42,52,51,30,52,64,53,31,47,33,30,33,17,26,31,15,33,36,19,48,50,26,25,30,15,48,48,29,34,40,20,6,7,4
24031701317,4427,0.240908064151795,0.079446267044019,35,36,26,75,62,52,46,46,36,52,63,58,31,45,38,30,31,22,18,22,14,39,39,28,40,42,29,16,19,12,44,44,34,16,22,13,12,13,9
24031701407,5853,0.312147616606868,0.061971764354130,38,47,23,79,72,44,65,64,39,52,69,54,69,75,53,28,37,16,35,43,22,24,32,15,57,62,33,31,41,19,30,40,18,43,52,27,8,12,5
24031701408,5701,0.344761226947841,0.104680773182995,39,52,37,83,76,70,57,63,55,52,71,64,69,78,72,30,42,29,27,39,28,32,45,29,59,66,56,44,55,43,30,43,31,44,55,43,11,17,11
24031701409,4674,0.364098225796352,0.062454048570388,40,54,24,84,78,47,66,69,40,52,73,54,69,80,53,31,45,18,47,56,29,51,65,28,68,72,40,61,67,37,35,49,22,48,59,30,9,15,6
24031701414,6989,0.526316725030888,0.119182156573871,41,68,43,83,88,75,72,82,68,52,83,68,69,87,76,31,59,34,75,83,67,36,65,36,72,84,69,46,70,49,56,75,57,60,77,59,6,14,7
24031701415,8210,0.475563019497703,0.113492477639626,40,64,40,81,85,72,72,80,67,52,80,66,69,85,74,29,53,30,52,68,51,37,63,36,65,78,63,41,63,43,41,62,43,46,66,48,7,15,8
24031701417,6114,0.639842983316977,0.138817712127288,41,74,49,85,94,82,74,88,75,52,88,72,69,91,80,33,68,41,51,77,58,13,35,18,77,91,77,64,85,67,56,80,63,27,59,37,4,12,6
24031701418,3466,0.464800923254471,0.074395507310026,41,64,28,84,85,55,72,79,50,52,79,57,69,85,60,32,55,22,78,80,51,0,0,0,77,83,53,56,72,40,57,71,40,52,69,38,4,9,3
24031701422,2776,0.740814121037463,0.191199911173482,41,79,63,84,96,90,70,91,83,52,93,83,69,95,88,32,72,53,79,94,86,22,60,36,74,94,86,62,88,78,46,79,68,57,86,74,5,17,9
24031701423,5799,0.620451802034834,0.152622900371388,40,73,52,85,93,85,70,86,76,52,88,75,69,91,83,32,66,43,71,86,75,31,66,40,74,89,79,66,85,72,46,74,59,0,0,0,5,14,7
24031701424,3555,0.477674679089422,0.129224780456969,41,65,46,84,86,79,73,80,72,52,80,70,69,85,78,32,56,37,54,69,58,38,64,41,79,84,76,50,70,55,67,77,67,53,71,57,3,7,4
24031701425,3851,0.417164372890158,0.108326747724980,42,61,40,83,82,71,79,78,68,52,76,65,69,83,73,32,51,32,70,73,61,17,30,18,79,80,69,42,60,42,72,75,63,67,73,59,4,8,4
24031701426,6588,0.512295081967213,0.105920314520871,40,66,38,86,88,72,71,81,63,52,82,64,69,87,72,33,60,32,55,72,51,11,24,13,71,83,64,73,83,62,41,64,41,36,61,37,6,14,6
24031701427,3203,0.512176084920387,0.089243202155127,40,66,33,86,88,64,71,81,57,52,82,60,69,87,66,34,61,28,30,53,27,22,46,19,73,84,58,79,85,58,47,69,40,22,47,19,5,12,5
24031701503,6191,0.407572382720518,0.078510848564287,41,59,30,81,80,55,76,77,55,52,76,58,69,82,62,30,48,22,73,74,50,45,64,31,67,75,49,34,52,27,50,63,38,57,68,42,5,10,4
24031701505,7563,0.500453972056081,0.137953315889756,44,69,52,80,86,79,81,84,78,52,81,72,69,86,80,30,56,37,92,88,80,60,79,63,69,82,73,27,51,36,65,78,69,79,84,74,3,7,4
24031701506,5072,0.383362540476634,0.081310751324559,42,58,31,79,78,56,75,75,55,52,74,58,69,81,63,29,45,22,69,70,49,62,72,42,65,72,49,28,44,23,53,63,41,66,71,49,3,6,3
24031701507,5795,0.361259706643657,0.079485985853414,39,53,29,79,76,55,75,73,54,52,73,58,69,80,62,27,40,20,73,70,51,42,57,29,60,68,45,30,44,24,33,47,26,57,64,43,4,7,3
24031701508,3835,0.662526961433540,0.165543850505795,43,77,59,81,93,86,81,92,83,52,90,78,69,92,85,31,67,45,76,90,80,19,50,28,72,90,81,33,67,49,60,83,73,39,71,55,6,18,10
24031701509,6029,0.672552783904501,0.217954979826918,44,78,72,81,94,92,81,92,91,52,90,87,69,92,91,31,68,57,85,94,91,54,84,78,72,91,89,30,64,56,60,84,82,84,93,90,4,12,8
24031701601,2289,0.649926676982080,0.208286115150953,45,78,71,81,93,91,82,92,90,52,89,86,69,92,90,32,68,57,99,96,94,58,85,79,74,91,88,28,61,51,71,88,85,62,84,80,2,6,4
24031701602,7736,0.705597030273254,0.284140185623691,45,80,83,80,94,97,81,93,96,52,91,94,69,93,96,32,71,70,90,96,97,73,92,94,71,92,94,28,63,63,75,92,94,40,74,75,4,13,11
24031701701,3510,0.327777985249584,0.110924022131243,48,57,46,78,73,70,83,73,71,52,70,66,69,77,74,29,39,29,69,65,61,90,79,71,62,66,61,36,47,38,93,76,74,54,60,52,35,46,35
24031701702,2686,0.521480759340144,0.158498539736613,47,72,61,78,86,83,83,86,83,52,82,77,69,87,84,30,57,42,48,68,61,88,89,84,63,80,75,32,58,46,90,88,84,68,81,74,22,46,31
24031701703,3777,0.477760127084987,0.161349144171516,47,69,62,78,84,84,82,83,83,52,80,77,69,85,84,32,56,46,83,83,82,76,84,79,66,79,77,38,61,53,85,84,83,68,78,74,31,55,44
24031701704,2843,0.339781920506507,0.115744415138163,48,58,48,78,74,72,83,74,72,52,71,67,69,78,75,32,44,34,82,72,70,91,80,74,64,68,64,39,51,42,91,76,75,78,72,67,41,53,42
24031701800,4695,0.420553780617678,0.130905990093977,47,65,52,77,80,76,84,80,77,52,77,70,69,83,79,29,48,35,61,69,63,83,83,75,61,73,67,33,52,41,92,83,79,63,72,64,45,64,51
24031701900,3309,0.604536019811984,0.227825936441507,47,77,76,79,90,93,83,90,92,52,87,89,69,90,92,30,63,58,64,82,85,84,92,92,65,85,87,32,63,60,87,91,93,70,86,87,14,36,29
24031702000,5601,0.747489360560031,0.294812703660050,46,82,85,79,95,97,83,95,97,52,93,95,69,95,96,31,71,71,88,97,97,86,97,97,67,92,94,32,70,70,83,96,96,80,94,96,4,14,11
24031702101,6452,0.614365082192508,0.206865140542219,45,76,71,79,91,91,82,90,90,52,87,86,69,90,90,31,65,55,85,91,90,67,87,83,68,87,86,29,60,52,79,89,88,62,83,80,4,11,8
24031702102,3667,0.178645743177646,0.062654674097145,44,34,26,79,53,44,82,54,49,52,57,54,69,59,53,29,23,17,91,55,50,97,62,49,66,49,39,23,20,14,72,49,42,65,47,39,4,4,3
24031702200,4179,0.267169179229480,0.089777638665528,45,48,36,78,67,60,87,68,65,52,65,60,69,71,67,29,33,24,92,68,64,95,74,64,65,61,54,26,32,24,81,65,60,50,51,43,2,3,2
24031702301,3550,0.544186217332493,0.195264534730327,46,73,69,78,87,89,85,88,89,52,84,84,69,88,89,29,57,50,64,79,80,85,90,89,64,82,82,29,56,50,85,88,88,69,82,81,2,5,4
24031702302,4371,0.390414092884923,0.115052162052191,45,61,45,77,78,71,88,80,74,52,75,67,69,82,75,28,44,29,80,76,69,78,79,67,62,71,62,26,42,30,84,78,71,16,32,18,2,4,2
24031702401,2743,0.219285453882610,0.072096010876700,47,43,31,77,59,49,87,62,56,52,61,56,69,65,58,29,28,19,54,45,37,96,69,55,61,53,41,30,30,22,94,64,58,68,55,46,52,46,34
24031702402,4889,0.375332378809572,0.108451851971539,47,61,45,77,77,68,88,79,72,52,74,65,69,81,73,28,43,28,56,63,52,75,77,62,60,69,58,28,43,30,95,80,74,78,75,65,58,69,53
24031702501,3705,0.341700404858299,0.056593671771385,47,58,25,76,73,38,87,76,47,52,71,53,69,78,50,27,39,14,91,75,46,12,18,9,58,65,30,27,39,15,92,77,48,87,75,46,64,69,32
24031702502,1483,0.530681051921780,0.154746423404285,47,73,60,76,86,81,87,88,83,52,83,76,69,87,83,27,54,38,91,89,84,51,76,61,59,79,72,28,54,41,93,90,85,84,87,80,63,82,73
24031702503,3505,0.483880171184022,0.126434959958836,47,70,51,76,83,74,87,85,77,52,80,69,69,85,78,27,51,31,94,87,78,26,50,29,58,76,63,25,48,31,93,87,78,85,85,73,61,78,62
24031702602,5569,0.495959777338840,0.146515350788432,47,71,57,75,84,79,88,86,82,52,81,74,69,86,82,26,50,35,86,85,80,66,81,70,56,75,68,23,46,33,87,86,81,66,78,70,63,80,70
24031702603,1917,0.308033385498173,0.072724363914657,47,54,31,76,70,49,88,73,57,52,69,56,69,75,59,27,35,18,88,71,54,48,56,31,57,62,39,26,35,19,91,73,57,86,72,54,66,66,42
24031702604,2765,0.405786618444845,0.114861516068039,47,64,47,76,79,70,88,81,74,52,76,66,69,82,75,27,44,28,94,82,75,59,73,54,57,70,58,25,42,29,90,81,74,79,78,68,65,75,61
24031702700,7535,0.484288015634780,0.134761068718898,46,69,53,74,83,76,87,85,79,52,80,71,69,85,79,25,48,31,74,80,72,81,86,75,55,74,64,21,42,28,84,84,77,80,83,74,68,82,70
24031702800,5282,0.273284783087243,0.066008386460300,46,49,28,75,66,44,89,70,54,52,66,55,69,71,55,27,32,16,94,69,53,65,63,36,56,57,34,23,29,15,88,69,52,88,69,51,57,57,34
24031702900,5691,0.206466350377789,0.037887705333937,46,40,17,76,57,25,89,61,33,52,60,50,69,63,39,27,24,9,89,59,33,86,63,29,59,50,19,24,24,8,90,60,34,72,54,27,53,44,18
24031703000,1670,0.158485731240222,0.053078872176062,45,31,23,77,49,36,88,53,45,52,56,52,69,55,48,27,19,13,96,53,46,99,59,43,61,42,30,21,17,11,78,48,40,58,41,31,23,17,12
24031703100,4682,0.305044793107442,0.084438478060516,44,52,34,77,70,57,82,70,60,52,68,59,69,75,64,27,35,21,81,68,57,96,78,62,61,63,48,21,30,18,71,65,53,63,62,48,2,3,2
24031703201,8463,0.289295625566306,0.095629590473673,38,45,33,71,66,59,73,65,61,52,67,62,69,73,69,23,29,20,55,54,47,49,55,39,46,53,41,18,25,17,63,60,53,58,58,50,7,10,7
24031703202,6638,0.203628959011510,0.060362537122465,36,32,21,71,54,38,68,52,40,52,59,53,69,63,52,23,21,13,68,50,39,39,34,22,44,40,24,18,18,10,60,48,35,33,33,20,8,8,5
24031703206,3551,0.401924688721183,0.097616143169920,40,58,35,75,78,62,75,76,62,52,76,62,69,82,70,25,41,22,54,64,47,49,67,40,53,67,48,20,35,20,37,54,35,51,64,46,2,4,2
24031703207,6202,0.578773309072616,0.192660846962611,41,71,63,76,88,88,76,87,86,52,85,83,69,89,88,25,54,43,82,89,87,40,72,60,56,80,78,21,48,39,37,65,60,55,77,73,2,6,4
24031703208,5572,0.210016486792315,0.070362451363758,42,37,28,78,58,49,74,56,49,52,60,56,69,63,58,27,25,17,43,38,30,64,53,38,61,51,40,24,24,17,49,43,34,0,0,0,2,2,2
24031703209,6304,0.434565355329949,0.105552417759163,43,63,40,76,80,66,78,79,67,52,78,64,69,84,72,26,45,25,81,79,66,60,75,51,57,72,55,20,38,21,49,65,47,62,72,56,13,25,13
24031703210,3776,0.285279417986084,0.070513655332779,44,49,29,78,69,49,76,66,50,52,67,56,69,73,58,28,34,18,66,59,43,78,71,45,63,62,42,23,30,16,65,60,43,42,48,30,2,3,2
24031703213,6441,0.659948662869031,0.234133749272338,37,72,68,73,91,92,69,87,88,52,89,89,69,92,93,24,58,49,86,94,93,31,68,57,48,79,79,17,45,38,51,79,79,76,90,90,5,15,11
24031703214,8043,0.676746307614974,0.241175174072243,38,74,70,74,92,93,71,89,90,52,90,90,69,93,93,24,59,51,63,85,86,29,66,55,49,81,81,18,48,41,40,72,71,63,86,85,4,12,9
24031703215,3087,0.474728459658855,0.159223826006456,38,62,52,75,82,82,71,79,78,52,80,77,69,85,84,25,47,36,55,70,67,14,29,21,51,71,67,20,40,31,41,62,56,49,68,62,4,9,6
24031703216,4009,0.488456859224322,0.145801490170567,37,62,47,73,83,78,67,78,73,52,81,74,69,86,82,25,48,33,66,77,70,31,57,38,48,70,61,17,36,25,40,62,52,35,59,47,6,13,8
